Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
6.9689999999973224,16.545974731445312,-5121289,-7476055,6087828,2783743,134.499795,89.24802500000001
7.14100000000326,12.740585327148438,-5106138,-7449225,6157536,2864430,134.49980000000002,89.248035
7.297000000005937,9.052276611328125,-5106287,-7454126,6239730,2902837,134.499815,89.24805
7.452999999994063,5.6039886474609375,-5112515,-7423314,6304006,2952593,134.49983,89.248045
7.610000000000582,2.00244140625,-5105210,-7376307,6346319,3029681,134.49982500000002,89.24805500000001
7.76600000000326,-0.991424560546875,-5104004,-7386577,6398611,3135926,134.49983,89.24807500000001
7.922000000005937,-3.860260009765625,-5106005,-7389208,6472787,3226298,134.49984,89.24807000000001
8.077999999994063,-6.856201171875,-5097893,-7336027,6611826,3510338,134.49984500000002,89.24810000000001
8.235000000000582,-23.457901000976562,-5109289,-7279603,6853067,3742202,134.499885,89.24815500000001
8.39100000000326,-31.252639770507812,-5105044,-7276716,6872796,3746103,134.499885,89.24816500000001
8.547000000005937,-31.69610595703125,-5100327,-7285348,6888912,3726183,134.49990000000003,89.24816000000001
8.702999999994063,-31.77056884765625,-5106082,-7310916,6895853,3708958,134.49989000000002,89.24815000000001
8.860000000000582,-32.03126525878906,-5117608,-7285728,6897539,3703100,134.499875,89.24817
9.01600000000326,-32.355804443359375,-5111036,-7261890,6904527,3731923,134.49989000000002,89.24816500000001
9.172000000005937,-32.58781433105469,-5100538,-7290782,6930747,3765914,134.499905,89.24817
9.327999999994063,-34.0430908203125,-5100416,-7271709,6957170,3826767,134.499895,89.248175
9.485000000000582,-34.48289489746094,-5126292,-7319361,6970032,3833853,134.49990000000003,89.24816000000001
9.625,-36.102783203125,-5114319,-7366999,7000796,3891284,134.49990000000003,89.248185
9.781000000002678,-38.21803283691406,-5143088,-7373288,7060795,3953700,134.49991,89.24819500000001
